321	CAA	(12-12-1-1, 8-8-5-5, 9-9-3-3-1-1)
321	CAB	(8-8-5-5, 9-9-3-3-1-1, 12-12-1-1)
321	CAC	(9-9-3-3-1-1, 12-12-1-1, 10-10-3-3)
321	CAD	(12-12-1-1, 10-10-3-3, 7-7-6-6)
321	CAE	(10-10-3-3, 7-7-6-6, 12-12-1-1)
321	CAF	(7-7-6-6, 12-12-1-1, 8-8-4-4-1-1)
321	CAG	(12-12-1-1, 8-8-4-4-1-1, 13-13)
321	CAH	(8-8-4-4-1-1, 13-13, 11-11-2-2)
321	CAI	(13-13, 11-11-2-2, 3-3-3-3-2-2-2-2-1-1-1-1-1-1)
321	CAJ	(11-11-2-2, 3-3-3-3-2-2-2-2-1-1-1-1-1-1, 7-7-5-5-1-1)
321	CAK	(3-3-3-3-2-2-2-2-1-1-1-1-1-1, 7-7-5-5-1-1, 13-13)
321	CAL	(7-7-5-5-1-1, 13-13, 13-13)
321	CAM	(13-13, 13-13, 13-13)
321	CAN	(13-13, 13-13, 11-11-2-2)
321	CAO	(13-13, 11-11-2-2, 10-10-3-3)
321	CAP	(11-11-2-2, 10-10-3-3, 11-11-2-2)
321	CAQ	(10-10-3-3, 11-11-2-2, 5-5-3-3-3-3-1-1-1-1)
321	CAR	(10-10-2-2-1-1, 8-8-5-5, 6-6-4-4-3-3)
321	CAS	(8-8-5-5, 6-6-4-4-3-3, 7-7-6-6)
321	CAT	(6-6-4-4-3-3, 7-7-6-6, 13-13)
321	CAU	(7-7-6-6, 13-13, 12-12-1-1)
321	CAV	(13-13, 12-12-1-1, 13-13)
321	CAW	(12-12-1-1, 13-13, 12-12-1-1)
321	CAX	(13-13, 12-12-1-1, 7-7-4-4-1-1-1-1)
321	CAY	(12-12-1-1, 7-7-4-4-1-1-1-1, 12-12-1-1)
321	CAZ	(7-7-4-4-1-1-1-1, 12-12-1-1, 8-8-5-5)
321	CBA	(12-12-1-1, 12-12-1-1, 7-7-3-3-2-2-1-1)
321	CBB	(12-12-1-1, 7-7-3-3-2-2-1-1, 10-10-2-2-1-1)
321	CBC	(7-7-3-3-2-2-1-1, 10-10-2-2-1-1, 6-6-5-5-2-2)
321	CBD	(10-10-2-2-1-1, 6-6-5-5-2-2, 11-11-1-1-1-1)
321	CBE	(6-6-5-5-2-2, 11-11-1-1-1-1, 11-11-2-2)
321	CBF	(11-11-1-1-1-1, 11-11-2-2, 12-12-1-1)
321	CBG	(11-11-2-2, 12-12-1-1, 13-13)
321	CBH	(12-12-1-1, 13-13, 12-12-1-1)
321	CBI	(13-13, 12-12-1-1, 6-6-4-4-3-3)
321	CBJ	(12-12-1-1, 6-6-4-4-3-3, 11-11-2-2)
321	CBK	(6-6-4-4-3-3, 11-11-2-2, 10-10-3-3)
321	CBL	(11-11-2-2, 10-10-3-3, 9-9-4-4)
321	CBM	(10-10-3-3, 9-9-4-4, 8-8-2-2-2-2-1-1)
321	CBN	(9-9-4-4, 8-8-2-2-2-2-1-1, 13-13)
321	CBO	(8-8-2-2-2-2-1-1, 13-13, 13-13)
321	CBP	(13-13, 13-13, 7-7-6-6)
321	CBQ	(13-13, 7-7-6-6, 13-13)
321	CBR	(11-11-2-2, 5-5-3-3-3-3-1-1-1-1, 9-9-3-3-1-1)
321	CBS	(5-5-3-3-3-3-1-1-1-1, 9-9-3-3-1-1, 10-10-3-3)
321	CBT	(9-9-3-3-1-1, 10-10-3-3, 6-6-6-6-1-1)
321	CBU	(10-10-3-3, 6-6-6-6-1-1, 7-7-6-6)
321	CBV	(6-6-6-6-1-1, 7-7-6-6, 13-13)
321	CBW	(7-7-6-6, 13-13, 13-13)
321	CBX	(13-13, 13-13, 12-12-1-1)
321	CBY	(13-13, 12-12-1-1, 12-12-1-1)
321	CBZ	(12-12-1-1, 12-12-1-1, 12-12-1-1)
321	CCA	(9-9-4-4, 13-13, 7-7-4-4-1-1-1-1)
321	CCB	(13-13, 7-7-4-4-1-1-1-1, 8-8-3-3-2-2)
321	CCC	(7-7-4-4-1-1-1-1, 8-8-3-3-2-2, 7-7-5-5-1-1)
321	CCD	(8-8-3-3-2-2, 7-7-5-5-1-1, 13-13)
321	CCE	(7-7-5-5-1-1, 13-13, 6-6-6-6-1-1)
321	CCF	(13-13, 6-6-6-6-1-1, 13-13)
321	CCG	(6-6-6-6-1-1, 13-13, 10-10-2-2-1-1)
321	CCH	(13-13, 10-10-2-2-1-1, 13-13)
321	CCI	(10-10-2-2-1-1, 13-13, 8-8-4-4-1-1)
321	CCJ	(13-13, 8-8-4-4-1-1, 11-11-2-2)
321	CCK	(8-8-4-4-1-1, 11-11-2-2, 13-13)
321	CCL	(11-11-2-2, 13-13, 11-11-2-2)
321	CCM	(13-13, 11-11-2-2, 10-10-3-3)
321	CCN	(11-11-2-2, 10-10-3-3, 12-12-1-1)
321	CCO	(10-10-3-3, 12-12-1-1, 12-12-1-1)
321	CCP	(12-12-1-1, 12-12-1-1, 13-13)
321	CCQ	(12-12-1-1, 13-13, 8-8-5-5)
321	CCR	(7-7-6-6, 13-13, 7-7-6-6)
321	CCS	(13-13, 7-7-6-6, 12-12-1-1)
321	CCT	(7-7-6-6, 12-12-1-1, 13-13)
321	CCU	(12-12-1-1, 13-13, 12-12-1-1)
321	CCV	(13-13, 12-12-1-1, 6-6-6-6-1-1)
321	CCW	(12-12-1-1, 6-6-6-6-1-1, 13-13)
321	CCX	(6-6-6-6-1-1, 13-13, 12-12-1-1)
321	CCY	(13-13, 12-12-1-1, 9-9-4-4)
321	CCZ	(12-12-1-1, 9-9-4-4, 13-13)
321	CDA	(8-8-3-3-2-2, 13-13, 13-13)
321	CDB	(13-13, 13-13, 10-10-3-3)
321	CDC	(13-13, 10-10-3-3, 13-13)
321	CDD	(10-10-3-3, 13-13, 13-13)
321	CDE	(13-13, 13-13, 10-10-2-2-1-1)
321	CDF	(13-13, 10-10-2-2-1-1, 9-9-4-4)
321	CDG	(10-10-2-2-1-1, 9-9-4-4, 12-12-1-1)
321	CDH	(9-9-4-4, 12-12-1-1, 10-10-3-3)
321	CDI	(12-12-1-1, 10-10-3-3, 13-13)
321	CDJ	(10-10-3-3, 13-13, 13-13)
321	CDK	(13-13, 13-13, 12-12-1-1)
321	CDL	(13-13, 12-12-1-1, 8-8-1-1-1-1-1-1-1-1-1-1)
321	CDM	(12-12-1-1, 8-8-1-1-1-1-1-1-1-1-1-1, 11-11-2-2)
321	CDN	(8-8-1-1-1-1-1-1-1-1-1-1, 11-11-2-2, 6-6-3-3-3-3-1-1)
321	CDO	(11-11-2-2, 6-6-3-3-3-3-1-1, 12-12-1-1)
321	CDP	(6-6-3-3-3-3-1-1, 12-12-1-1, 8-8-5-5)
321	CDQ	(12-12-1-1, 8-8-5-5, 6-6-4-4-3-3)
321	CDR	(13-13, 8-8-5-5, 13-13)
321	CDS	(8-8-5-5, 13-13, 8-8-3-3-1-1-1-1)
321	CDT	(13-13, 8-8-3-3-1-1-1-1, 11-11-2-2)
321	CDU	(8-8-3-3-1-1-1-1, 11-11-2-2, 7-7-6-6)
321	CDV	(11-11-2-2, 7-7-6-6, 13-13)
321	CDW	(7-7-6-6, 13-13, 13-13)
321	CDX	(13-13, 13-13, 11-11-2-2)
321	CDY	(13-13, 11-11-2-2, 8-8-3-3-2-2)
321	CDZ	(11-11-2-2, 8-8-3-3-2-2, 13-13)
321	CEA	(8-8-3-3-2-2, 13-13, 9-9-4-4)
321	CEB	(13-13, 9-9-4-4, 11-11-2-2)
321	CEC	(9-9-4-4, 11-11-2-2, 7-7-5-5-1-1)
321	CED	(11-11-2-2, 7-7-5-5-1-1, 10-10-3-3)
321	CEE	(7-7-5-5-1-1, 10-10-3-3, 5-5-3-3-3-3-2-2)
321	CEF	(10-10-3-3, 5-5-3-3-3-3-2-2, 12-12-1-1)
321	CEG	(5-5-3-3-3-3-2-2, 12-12-1-1, 13-13)
321	CEH	(12-12-1-1, 13-13, 5-5-5-5-2-2-1-1)
321	CEI	(13-13, 5-5-5-5-2-2-1-1, 10-10-2-2-1-1)
321	CEJ	(5-5-5-5-2-2-1-1, 10-10-2-2-1-1, 11-11-2-2)
321	CEK	(10-10-2-2-1-1, 11-11-2-2, 9-9-3-3-1-1)
321	CEL	(11-11-2-2, 9-9-3-3-1-1, 13-13)
321	CEM	(9-9-3-3-1-1, 13-13, 7-7-3-3-3-3)
321	CEN	(13-13, 7-7-3-3-3-3, 12-12-1-1)
321	CEO	(7-7-3-3-3-3, 12-12-1-1, 7-7-2-2-1-1-1-1-1-1-1-1)
321	CEP	(12-12-1-1, 7-7-2-2-1-1-1-1-1-1-1-1, 8-8-5-5)
321	CEQ	(12-12-1-1, 8-8-5-5, 6-6-4-4-3-3)
321	CER	(8-8-5-5, 6-6-4-4-3-3, 10-10-3-3)
321	CES	(6-6-4-4-3-3, 10-10-3-3, 9-9-3-3-1-1)
321	CET	(10-10-3-3, 9-9-3-3-1-1, 8-8-2-2-1-1-1-1-1-1)
321	CEU	(9-9-3-3-1-1, 8-8-2-2-1-1-1-1-1-1, 13-13)
321	CEV	(8-8-2-2-1-1-1-1-1-1, 13-13, 12-12-1-1)
321	CEW	(13-13, 12-12-1-1, 8-8-3-3-2-2)
321	CEX	(12-12-1-1, 8-8-3-3-2-2, 12-12-1-1)
321	CEY	(8-8-3-3-2-2, 12-12-1-1, 8-8-3-3-2-2)
321	CEZ	(12-12-1-1, 8-8-3-3-2-2, 13-13)
321	CFA	(13-13, 11-11-1-1-1-1, 7-7-6-6)
321	CFB	(11-11-1-1-1-1, 7-7-6-6, 13-13)
321	CFC	(7-7-6-6, 13-13, 10-10-2-2-1-1)
321	CFD	(13-13, 10-10-2-2-1-1, 10-10-3-3)
321	CFE	(10-10-2-2-1-1, 10-10-3-3, 7-7-6-6)
321	CFF	(10-10-3-3, 7-7-6-6, 9-9-4-4)
321	CFG	(7-7-6-6, 9-9-4-4, 12-12-1-1)
321	CFH	(9-9-4-4, 12-12-1-1, 10-10-3-3)
321	CFI	(12-12-1-1, 10-10-3-3, 9-9-2-2-2-2)
321	CFJ	(10-10-3-3, 9-9-2-2-2-2, 13-13)
321	CFK	(9-9-2-2-2-2, 13-13, 12-12-1-1)
321	CFL	(13-13, 12-12-1-1, 10-10-3-3)
321	CFM	(12-12-1-1, 10-10-3-3, 13-13)
321	CFN	(10-10-3-3, 13-13, 10-10-2-2-1-1)
321	CFO	(13-13, 10-10-2-2-1-1, 12-12-1-1)
321	CFP	(10-10-2-2-1-1, 12-12-1-1, 8-8-5-5)
321	CFQ	(12-12-1-1, 8-8-5-5, 8-8-3-3-2-2)
321	CFR	(11-11-2-2, 9-9-4-4, 9-9-4-4)
321	CFS	(9-9-4-4, 9-9-4-4, 10-10-2-2-1-1)
321	CFT	(9-9-4-4, 10-10-2-2-1-1, 6-6-6-6-1-1)
321	CFU	(10-10-2-2-1-1, 6-6-6-6-1-1, 13-13)
321	CFV	(6-6-6-6-1-1, 13-13, 4-4-4-4-2-2-2-2-1-1)
321	CFW	(13-13, 4-4-4-4-2-2-2-2-1-1, 13-13)
321	CFX	(4-4-4-4-2-2-2-2-1-1, 13-13, 11-11-2-2)
321	CFY	(13-13, 11-11-2-2, 13-13)
321	CFZ	(11-11-2-2, 13-13, 11-11-1-1-1-1)
321	CGA	(13-13, 9-9-3-3-1-1, 9-9-2-2-1-1-1-1)
321	CGB	(9-9-3-3-1-1, 9-9-2-2-1-1-1-1, 11-11-2-2)
321	CGC	(9-9-2-2-1-1-1-1, 11-11-2-2, 9-9-2-2-1-1-1-1)
321	CGD	(11-11-2-2, 9-9-2-2-1-1-1-1, 13-13)
321	CGE	(9-9-2-2-1-1-1-1, 13-13, 11-11-2-2)
321	CGF	(13-13, 11-11-2-2, 12-12-1-1)
321	CGG	(11-11-2-2, 12-12-1-1, 7-7-6-6)
321	CGH	(12-12-1-1, 7-7-6-6, 12-12-1-1)
321	CGI	(7-7-6-6, 12-12-1-1, 10-10-2-2-1-1)
321	CGJ	(12-12-1-1, 10-10-2-2-1-1, 9-9-2-2-1-1-1-1)
321	CGK	(10-10-2-2-1-1, 9-9-2-2-1-1-1-1, 13-13)
321	CGL	(9-9-2-2-1-1-1-1, 13-13, 7-7-3-3-2-2-1-1)
321	CGM	(13-13, 7-7-3-3-2-2-1-1, 12-12-1-1)
321	CGN	(7-7-3-3-2-2-1-1, 12-12-1-1, 10-10-2-2-1-1)
321	CGO	(12-12-1-1, 10-10-2-2-1-1, 10-10-2-2-1-1)
321	CGP	(10-10-2-2-1-1, 10-10-2-2-1-1, 9-9-4-4)
321	CGQ	(10-10-2-2-1-1, 9-9-4-4, 7-7-5-5-1-1)
321	CGR	(8-8-5-5, 8-8-3-3-2-2, 13-13)
321	CGS	(8-8-3-3-2-2, 13-13, 6-6-6-6-1-1)
321	CGT	(13-13, 6-6-6-6-1-1, 9-9-4-4)
321	CGU	(6-6-6-6-1-1, 9-9-4-4, 8-8-2-2-1-1-1-1-1-1)
321	CGV	(9-9-4-4, 8-8-2-2-1-1-1-1-1-1, 6-6-5-5-2-2)
321	CGW	(8-8-2-2-1-1-1-1-1-1, 6-6-5-5-2-2, 13-13)
321	CGX	(6-6-5-5-2-2, 13-13, 13-13)
321	CGY	(13-13, 13-13, 13-13)
321	CGZ	(13-13, 13-13, 9-9-3-3-1-1)
321	CHA	(12-12-1-1, 13-13, 13-13)
321	CHB	(13-13, 13-13, 11-11-1-1-1-1)
321	CHC	(13-13, 11-11-1-1-1-1, 8-8-2-2-2-2-1-1)
321	CHD	(11-11-1-1-1-1, 8-8-2-2-2-2-1-1, 13-13)
321	CHE	(8-8-2-2-2-2-1-1, 13-13, 9-9-4-4)
321	CHF	(13-13, 9-9-4-4, 8-8-3-3-2-2)
321	CHG	(9-9-4-4, 8-8-3-3-2-2, 7-7-6-6)
321	CHH	(8-8-3-3-2-2, 7-7-6-6, 5-5-5-5-2-2-1-1)
321	CHI	(7-7-6-6, 5-5-5-5-2-2-1-1, 13-13)
321	CHJ	(5-5-5-5-2-2-1-1, 13-13, 11-11-1-1-1-1)
321	CHK	(13-13, 11-11-1-1-1-1, 12-12-1-1)
321	CHL	(11-11-1-1-1-1, 12-12-1-1, 11-11-1-1-1-1)
321	CHM	(12-12-1-1, 11-11-1-1-1-1, 7-7-5-5-1-1)
321	CHN	(11-11-1-1-1-1, 7-7-5-5-1-1, 12-12-1-1)
321	CHO	(7-7-5-5-1-1, 12-12-1-1, 9-9-4-4)
321	CHP	(12-12-1-1, 9-9-4-4, 11-11-2-2)
321	CHQ	(9-9-4-4, 11-11-2-2, 10-10-3-3)
321	CHR	(9-9-4-4, 7-7-5-5-1-1, 8-8-5-5)
321	CHS	(7-7-5-5-1-1, 8-8-5-5, 13-13)
321	CHT	(8-8-5-5, 13-13, 13-13)
321	CHU	(13-13, 13-13, 12-12-1-1)
321	CHV	(13-13, 12-12-1-1, 11-11-2-2)
321	CHW	(12-12-1-1, 11-11-2-2, 7-7-2-2-2-2-1-1-1-1)
321	CHX	(11-11-2-2, 7-7-2-2-2-2-1-1-1-1, 12-12-1-1)
321	CHY	(7-7-2-2-2-2-1-1-1-1, 12-12-1-1, 12-12-1-1)
321	CHZ	(12-12-1-1, 12-12-1-1, 13-13)
321	CIA	(8-8-5-5, 9-9-3-3-1-1, 13-13)
321	CIB	(9-9-3-3-1-1, 13-13, 13-13)
321	CIC	(13-13, 13-13, 8-8-5-5)
321	CID	(13-13, 8-8-5-5, 9-9-4-4)
321	CIE	(8-8-5-5, 9-9-4-4, 10-10-2-2-1-1)
321	CIF	(9-9-4-4, 10-10-2-2-1-1, 11-11-1-1-1-1)
321	CIG	(10-10-2-2-1-1, 11-11-1-1-1-1, 5-5-4-4-3-3-1-1)
321	CIH	(11-11-1-1-1-1, 5-5-4-4-3-3-1-1, 7-7-6-6)
321	CII	(5-5-4-4-3-3-1-1, 7-7-6-6, 13-13)
321	CIJ	(7-7-6-6, 13-13, 12-12-1-1)
321	CIK	(13-13, 12-12-1-1, 8-8-2-2-2-2-1-1)
321	CIL	(12-12-1-1, 8-8-2-2-2-2-1-1, 13-13)
321	CIM	(8-8-2-2-2-2-1-1, 13-13, 12-12-1-1)
321	CIN	(13-13, 12-12-1-1, 10-10-3-3)
321	CIO	(12-12-1-1, 10-10-3-3, 13-13)
321	CIP	(10-10-3-3, 13-13, 13-13)
321	CIQ	(13-13, 13-13, 13-13)
321	CIR	(11-11-2-2, 10-10-3-3, 11-11-2-2)
321	CIS	(10-10-3-3, 11-11-2-2, 13-13)
321	CIT	(11-11-2-2, 13-13, 13-13)
321	CIU	(13-13, 13-13, 9-9-4-4)
321	CIV	(13-13, 9-9-4-4, 12-12-1-1)
321	CIW	(9-9-4-4, 12-12-1-1, 12-12-1-1)
321	CIX	(12-12-1-1, 12-12-1-1, 11-11-2-2)
321	CIY	(12-12-1-1, 11-11-2-2, 8-8-5-5)
321	CIZ	(11-11-2-2, 8-8-5-5, 9-9-3-3-1-1)
321	CJA	(10-10-2-2-1-1, 5-5-4-4-2-2-2-2, 10-10-2-2-1-1)
321	CJB	(5-5-4-4-2-2-2-2, 10-10-2-2-1-1, 12-12-1-1)
321	CJC	(10-10-2-2-1-1, 12-12-1-1, 13-13)
321	CJD	(12-12-1-1, 13-13, 13-13)
321	CJE	(13-13, 13-13, 8-8-5-5)
321	CJF	(13-13, 8-8-5-5, 10-10-2-2-1-1)
321	CJG	(8-8-5-5, 10-10-2-2-1-1, 13-13)
321	CJH	(10-10-2-2-1-1, 13-13, 10-10-2-2-1-1)
321	CJI	(13-13, 10-10-2-2-1-1, 8-8-3-3-2-2)
321	CJJ	(10-10-2-2-1-1, 8-8-3-3-2-2, 12-12-1-1)
321	CJK	(8-8-3-3-2-2, 12-12-1-1, 13-13)
321	CJL	(12-12-1-1, 13-13, 12-12-1-1)
321	CJM	(13-13, 12-12-1-1, 6-6-5-5-2-2)
321	CJN	(12-12-1-1, 6-6-5-5-2-2, 6-6-3-3-2-2-2-2)
321	CJO	(6-6-5-5-2-2, 6-6-3-3-2-2-2-2, 12-12-1-1)
321	CJP	(6-6-3-3-2-2-2-2, 12-12-1-1, 13-13)
321	CJQ	(12-12-1-1, 13-13, 13-13)
321	CJR	(13-13, 13-13, 13-13)
321	CJS	(13-13, 13-13, 12-12-1-1)
321	CJT	(13-13, 12-12-1-1, 9-9-4-4)
321	CJU	(12-12-1-1, 9-9-4-4, 9-9-4-4)
321	CJV	(9-9-4-4, 9-9-4-4, 13-13)
321	CJW	(9-9-4-4, 13-13, 7-7-6-6)
321	CJX	(13-13, 7-7-6-6, 13-13)
321	CJY	(7-7-6-6, 13-13, 10-10-2-2-1-1)
321	CJZ	(13-13, 10-10-2-2-1-1, 5-5-4-4-2-2-2-2)
321	CKA	(11-11-2-2, 4-4-3-3-3-3-2-2-1-1, 6-6-3-3-2-2-1-1-1-1)
321	CKB	(4-4-3-3-3-3-2-2-1-1, 6-6-3-3-2-2-1-1-1-1, 11-11-2-2)
321	CKC	(6-6-3-3-2-2-1-1-1-1, 11-11-2-2, 13-13)
321	CKD	(11-11-2-2, 13-13, 8-8-2-2-2-2-1-1)
321	CKE	(13-13, 8-8-2-2-2-2-1-1, 12-12-1-1)
321	CKF	(8-8-2-2-2-2-1-1, 12-12-1-1, 7-7-4-4-2-2)
321	CKG	(12-12-1-1, 7-7-4-4-2-2, 8-8-5-5)
321	CKH	(7-7-4-4-2-2, 8-8-5-5, 6-6-5-5-2-2)
321	CKI	(8-8-5-5, 6-6-5-5-2-2, 11-11-2-2)
321	CKJ	(6-6-5-5-2-2, 11-11-2-2, 13-13)
321	CKK	(11-11-2-2, 13-13, 9-9-4-4)
321	CKL	(13-13, 9-9-4-4, 13-13)
321	CKM	(9-9-4-4, 13-13, 13-13)
321	CKN	(13-13, 13-13, 11-11-2-2)
321	CKO	(13-13, 11-11-2-2, 13-13)
321	CKP	(11-11-2-2, 13-13, 12-12-1-1)
321	CKQ	(13-13, 12-12-1-1, 12-12-1-1)
321	CKR	(13-13, 13-13, 9-9-3-3-1-1)
321	CKS	(13-13, 9-9-3-3-1-1, 11-11-2-2)
321	CKT	(9-9-3-3-1-1, 11-11-2-2, 10-10-2-2-1-1)
321	CKU	(11-11-2-2, 10-10-2-2-1-1, 13-13)
321	CKV	(10-10-2-2-1-1, 13-13, 7-7-4-4-2-2)
321	CKW	(13-13, 7-7-4-4-2-2, 9-9-2-2-1-1-1-1)
321	CKX	(7-7-4-4-2-2, 9-9-2-2-1-1-1-1, 11-11-2-2)
321	CKY	(9-9-2-2-1-1-1-1, 11-11-2-2, 11-11-2-2)
321	CKZ	(11-11-2-2, 11-11-2-2, 4-4-3-3-3-3-2-2-1-1)
321	CLA	(10-10-2-2-1-1, 13-13, 9-9-4-4)
321	CLB	(13-13, 9-9-4-4, 8-8-5-5)
321	CLC	(9-9-4-4, 8-8-5-5, 12-12-1-1)
321	CLD	(8-8-5-5, 12-12-1-1, 4-4-4-4-3-3-2-2)
321	CLE	(12-12-1-1, 4-4-4-4-3-3-2-2, 12-12-1-1)
321	CLF	(4-4-4-4-3-3-2-2, 12-12-1-1, 9-9-3-3-1-1)
321	CLG	(12-12-1-1, 9-9-3-3-1-1, 12-12-1-1)
321	CLH	(9-9-3-3-1-1, 12-12-1-1, 12-12-1-1)
321	CLI	(12-12-1-1, 12-12-1-1, 7-7-3-3-2-2-1-1)
321	CLJ	(12-12-1-1, 7-7-3-3-2-2-1-1, 13-13)
321	CLK	(7-7-3-3-2-2-1-1, 13-13, 10-10-2-2-1-1)
321	CLL	(13-13, 10-10-2-2-1-1, 10-10-3-3)
321	CLM	(10-10-2-2-1-1, 10-10-3-3, 9-9-4-4)
321	CLN	(10-10-3-3, 9-9-4-4, 8-8-5-5)
321	CLO	(9-9-4-4, 8-8-5-5, 12-12-1-1)
321	CLP	(8-8-5-5, 12-12-1-1, 7-7-6-6)
321	CLQ	(12-12-1-1, 7-7-6-6, 13-13)
321	CLR	(12-12-1-1, 12-12-1-1, 12-12-1-1)
321	CLS	(12-12-1-1, 12-12-1-1, 10-10-3-3)
321	CLT	(12-12-1-1, 10-10-3-3, 7-7-6-6)
321	CLU	(10-10-3-3, 7-7-6-6, 11-11-2-2)
321	CLV	(7-7-6-6, 11-11-2-2, 7-7-5-5-1-1)
321	CLW	(11-11-2-2, 7-7-5-5-1-1, 9-9-4-4)
321	CLX	(7-7-5-5-1-1, 9-9-4-4, 10-10-3-3)
321	CLY	(9-9-4-4, 10-10-3-3, 10-10-2-2-1-1)
321	CLZ	(10-10-3-3, 10-10-2-2-1-1, 13-13)
321	CMA	(13-13, 8-8-5-5, 12-12-1-1)
321	CMB	(8-8-5-5, 12-12-1-1, 7-7-3-3-3-3)
321	CMC	(12-12-1-1, 7-7-3-3-3-3, 13-13)
321	CMD	(7-7-3-3-3-3, 13-13, 13-13)
321	CME	(13-13, 13-13, 7-7-5-5-1-1)
321	CMF	(13-13, 7-7-5-5-1-1, 6-6-5-5-1-1-1-1)
321	CMG	(7-7-5-5-1-1, 6-6-5-5-1-1-1-1, 10-10-3-3)
321	CMH	(6-6-5-5-1-1-1-1, 10-10-3-3, 10-10-2-2-1-1)
321	CMI	(10-10-3-3, 10-10-2-2-1-1, 7-7-6-6)
321	CMJ	(10-10-2-2-1-1, 7-7-6-6, 10-10-2-2-1-1)
321	CMK	(7-7-6-6, 10-10-2-2-1-1, 13-13)
321	CML	(10-10-2-2-1-1, 13-13, 6-6-5-5-2-2)
321	CMM	(13-13, 6-6-5-5-2-2, 11-11-2-2)
321	CMN	(6-6-5-5-2-2, 11-11-2-2, 6-6-6-6-1-1)
321	CMO	(11-11-2-2, 6-6-6-6-1-1, 13-13)
321	CMP	(6-6-6-6-1-1, 13-13, 11-11-2-2)
321	CMQ	(13-13, 11-11-2-2, 12-12-1-1)
321	CMR	(7-7-6-6, 13-13, 12-12-1-1)
321	CMS	(13-13, 12-12-1-1, 7-7-4-4-2-2)
321	CMT	(12-12-1-1, 7-7-4-4-2-2, 8-8-4-4-1-1)
321	CMU	(7-7-4-4-2-2, 8-8-4-4-1-1, 8-8-5-5)
321	CMV	(8-8-4-4-1-1, 8-8-5-5, 13-13)
321	CMW	(8-8-5-5, 13-13, 11-11-2-2)
321	CMX	(13-13, 11-11-2-2, 7-7-6-6)
321	CMY	(11-11-2-2, 7-7-6-6, 13-13)
321	CMZ	(7-7-6-6, 13-13, 8-8-5-5)
321	CNA	(7-7-5-5-1-1, 11-11-2-2, 12-12-1-1)
321	CNB	(11-11-2-2, 12-12-1-1, 5-5-5-5-3-3)
321	CNC	(12-12-1-1, 5-5-5-5-3-3, 13-13)
321	CND	(5-5-5-5-3-3, 13-13, 8-8-3-3-2-2)
321	CNE	(13-13, 8-8-3-3-2-2, 13-13)
321	CNF	(8-8-3-3-2-2, 13-13, 12-12-1-1)
321	CNG	(13-13, 12-12-1-1, 12-12-1-1)
321	CNH	(12-12-1-1, 12-12-1-1, 12-12-1-1)
321	CNI	(12-12-1-1, 12-12-1-1, 5-5-4-4-3-3-1-1)
321	CNJ	(12-12-1-1, 5-5-4-4-3-3-1-1, 11-11-1-1-1-1)
321	CNK	(5-5-4-4-3-3-1-1, 11-11-1-1-1-1, 12-12-1-1)
321	CNL	(11-11-1-1-1-1, 12-12-1-1, 8-8-5-5)
321	CNM	(12-12-1-1, 8-8-5-5, 13-13)
321	CNN	(8-8-5-5, 13-13, 13-13)
321	CNO	(13-13, 13-13, 5-5-4-4-3-3-1-1)
321	CNP	(13-13, 5-5-4-4-3-3-1-1, 12-12-1-1)
321	CNQ	(5-5-4-4-3-3-1-1, 12-12-1-1, 9-9-4-4)
321	CNR	(11-11-2-2, 12-12-1-1, 8-8-5-5)
321	CNS	(12-12-1-1, 8-8-5-5, 5-5-4-4-3-3-1-1)
321	CNT	(8-8-5-5, 5-5-4-4-3-3-1-1, 10-10-2-2-1-1)
321	CNU	(5-5-4-4-3-3-1-1, 10-10-2-2-1-1, 11-11-2-2)
321	CNV	(10-10-2-2-1-1, 11-11-2-2, 6-6-4-4-2-2-1-1)
321	CNW	(11-11-2-2, 6-6-4-4-2-2-1-1, 10-10-3-3)
321	CNX	(6-6-4-4-2-2-1-1, 10-10-3-3, 8-8-3-3-1-1-1-1)
321	CNY	(10-10-3-3, 8-8-3-3-1-1-1-1, 7-7-5-5-1-1)
321	CNZ	(8-8-3-3-1-1-1-1, 7-7-5-5-1-1, 11-11-2-2)
321	COA	(8-8-5-5, 8-8-4-4-1-1, 10-10-3-3)
321	COB	(8-8-4-4-1-1, 10-10-3-3, 13-13)
321	COC	(10-10-3-3, 13-13, 10-10-3-3)
321	COD	(13-13, 10-10-3-3, 7-7-4-4-1-1-1-1)
321	COE	(10-10-3-3, 7-7-4-4-1-1-1-1, 9-9-4-4)
321	COF	(7-7-4-4-1-1-1-1, 9-9-4-4, 12-12-1-1)
321	COG	(9-9-4-4, 12-12-1-1, 12-12-1-1)
321	COH	(12-12-1-1, 12-12-1-1, 13-13)
321	COI	(12-12-1-1, 13-13, 10-10-3-3)
321	COJ	(13-13, 10-10-3-3, 10-10-2-2-1-1)
321	COK	(10-10-3-3, 10-10-2-2-1-1, 11-11-1-1-1-1)
321	COL	(10-10-2-2-1-1, 11-11-1-1-1-1, 6-6-4-4-3-3)
321	COM	(11-11-1-1-1-1, 6-6-4-4-3-3, 8-8-5-5)
321	CON	(6-6-4-4-3-3, 8-8-5-5, 8-8-5-5)
321	COO	(8-8-5-5, 8-8-5-5, 12-12-1-1)
321	COP	(8-8-5-5, 12-12-1-1, 13-13)
321	COQ	(12-12-1-1, 13-13, 5-5-3-3-2-2-2-2-1-1)
321	COR	(12-12-1-1, 9-9-4-4, 13-13)
